,Unnamed: 0,zpid,rentZestimate,zestimate,livingArea,bathrooms,bedrooms,yearBuilt,address,city,state,zip,latitude,longitude,square_footage,price_y,census_county_name,beds,baths_full,year_built,propertyTaxRate,pricePerSquareFoot,propertyTypeDimension,taxAnnualAmount,dateSold,pageViewCount,hasAttachedProperty,poolFeatures,flooring,hasGarage,parking,hasWaterfrontView,lotSize,appliances,communityFeatures,propertyCondition,sch_rating_avg,sch_cnt,sch_dist_avg,Individuals_taxed,Income_per_return,Cap_gain,Pension,UE_claims,Social_security,SB_income,Student_loan_ded,RE_taxes,PP_taxes,Child_credit,Earned_Inc_credit,NOI,Expenses,cap_rate,total_appliances,total_community_feat,sch_rating_zip_avg,sch_parentrating_zip_avg,sch_public_no,sch_charter_no,sch_private_no
565,1040,145649687,2620.0,543100.0,3032.0,3.0,5.0,2018.0,4000 Creekshire Trail,Canton,Georgia,30115,34.249526,-84.354696,3032,525000,"Cherokee, GA",5,3.0,2018.0,0.78,170.0,Single Family,4236.18,5/4/22,7.0,False,['None'],"['Carpet', 'Ceramic Tile']",True,2.0,,"10,018 sqft","['Dishwasher', 'Dryer', 'Gas Oven', 'Gas Range', 'Microwave', 'Refrigerator', 'Self Cleaning Oven', 'Washer']","['Homeowners Assoc', 'Near Schools', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Tennis Court(s)']",Resale,7.333333333333333,3.0,1.0666666666666669,46840.0,95.29683601,17.46224719,30.26176471,3.334615385,18.45028249,94.81941748,1.094897959,4.476428571,0.561734694,2.614446003,2.211453744,31440.0,10524.18,0.0398396571428571,8.0,7.0,6.9,3.6666666666666665,10.0,0.0,8.0
566,1041,80833136,2795.0,558600.0,3045.0,3.0,4.0,2014.0,211 Cornerstone Drive,Woodstock,Georgia,30188,34.089243,-84.462772,2725,485000,"Cherokee, GA",4,2.0,2014.0,0.78,172.0,Single Family,4357.08,4/29/22,5.0,False,,"['Hardwood', 'Carpet']",True,4.0,,"4,791 sqft","['Electric Water Heater', 'Dishwasher', 'Microwave', 'Refrigerator']","['Sidewalks', 'Street Lights', 'Walk To Schools', 'Near Shopping']",Resale,7.0,3.0,1.7333333333333334,62060.0,84.96394836,15.88381877,26.73515358,3.472916667,17.60712831,69.32439024,1.146440678,4.1125,0.569918699,2.418041804,2.279674797,33540.0,11065.08,0.0463400412371134,4.0,4.0,7.0,3.8421052631578947,7.0,0.0,23.0
567,1042,49931176,2049.0,358300.0,1418.0,2.0,3.0,1999.0,606 Spring Mill Court,Canton,Georgia,30115,34.185188,-84.493736,1418,300000,"Cherokee, GA",3,2.0,1999.0,0.78,237.0,Single Family,2794.74,4/26/22,5.0,False,['None'],"['Carpet', 'Vinyl']",True,3.0,,0.36 Acres,"['Dishwasher', 'Gas Range', 'Gas Water Heater', 'Microwave', 'Refrigerator']",['Near Shopping'],Resale,6.666666666666667,3.0,3.6,46840.0,95.29683601,17.46224719,30.26176471,3.334615385,18.45028249,94.81941748,1.094897959,4.476428571,0.561734694,2.614446003,2.211453744,24588.0,7712.34,0.0562522,5.0,1.0,6.9,3.6666666666666665,10.0,0.0,8.0
568,1043,51109546,2485.0,344700.0,2236.0,3.0,3.0,1986.0,251 Park Avenue,Woodstock,Georgia,30188,34.106869,-84.491753,1508,406000,"Cherokee, GA",3,3.0,1986.0,0.78,158.0,Single Family,2688.66,4/4/22,263.0,False,,"['Tile', 'Carpet', 'Vinyl']",True,2.0,,0.84 Acres,"['Microwave', 'Oven/Range (Combo)']",['None'],Resale,6.333333333333333,3.0,1.1666666666666667,62060.0,84.96394836,15.88381877,26.73515358,3.472916667,17.60712831,69.32439024,1.146440678,4.1125,0.569918699,2.418041804,2.279674797,29820.0,8652.66,0.0521363054187192,2.0,1.0,7.0,3.8421052631578947,7.0,0.0,23.0
569,1044,68125691,1800.0,345700.0,0.0,2.0,3.0,2003.0,122 Swanee Lane,Woodstock,Georgia,30188,34.136583,-84.514716,1232,325000,"Cherokee, GA",3,2.0,2003.0,0.78,,Single Family,2696.46,5/23/22,0.0,False,,['Hardwood'],True,2.0,,"3,920 sqft","['Gas Water Heater', 'Dishwasher', 'Disposal', 'Microwave']","['Clubhouse', 'Park', 'Fitness Center', 'Pool', 'Street Lights', 'Tennis Court(s)', 'Near Shopping']",Resale,6.333333333333333,3.0,2.4666666666666663,62060.0,84.96394836,15.88381877,26.73515358,3.472916667,17.60712831,69.32439024,1.146440678,4.1125,0.569918699,2.418041804,2.279674797,21600.0,7016.46,0.0448724307692307,4.0,7.0,7.0,3.8421052631578947,7.0,0.0,23.0
570,1045,51112537,2600.0,406100.0,2222.0,3.5,3.0,1996.0,800 Oxford Drive,Canton,Georgia,30115,34.159031,-84.460258,2222,380000,"Cherokee, GA",3,3.0,1996.0,0.78,162.0,Single Family,3167.58,6/20/22,114.0,False,,['Other'],False,0.0,,1.01 Acres,,,,7.0,3.0,1.8333333333333333,46840.0,95.29683601,17.46224719,30.26176471,3.334615385,18.45028249,94.81941748,1.094897959,4.476428571,0.561734694,2.614446003,2.211453744,31200.0,9407.58,0.0573484736842105,,,6.9,3.6666666666666665,10.0,0.0,8.0
571,1046,2087053933,3041.0,555500.0,2783.0,2.5,5.0,2017.1,518 Pinchot Way,Woodstock,Georgia,30188,34.098564,-84.449921,2856,509000,"Cherokee, GA",5,2.0,2005.0,0.78,200.0,Single Family,4332.9,,0.0,False,,['Hardwood'],False,0.0,,,,,,7.0,3.0,2.0,62060.0,84.96394836,15.88381877,26.73515358,3.472916667,17.60712831,69.32439024,1.146440678,4.1125,0.569918699,2.418041804,2.279674797,36492.0,11631.3,0.0488422396856581,,,7.0,3.8421052631578947,7.0,0.0,23.0
572,1047,54835037,2541.0,472100.0,2611.0,3.0,4.0,2000.0,229 Park Creek Drive,Woodstock,Georgia,30188,34.15794,-84.40168,2611,425000,"Cherokee, GA",4,2.0,2000.0,0.78,170.0,Single Family,3682.38,5/9/22,8.0,False,,"['Carpet', 'Laminate']",True,2.0,,"8,276 sqft","['Gas Water Heater', 'Cooktop', 'Dishwasher', 'Disposal', 'Microwave']",['None'],Resale,7.333333333333333,3.0,1.6333333333333335,62060.0,84.96394836,15.88381877,26.73515358,3.472916667,17.60712831,69.32439024,1.146440678,4.1125,0.569918699,2.418041804,2.279674797,30492.0,9780.78,0.0487322823529411,5.0,1.0,7.0,3.8421052631578947,7.0,0.0,23.0
573,1048,51092980,2699.0,420600.0,3058.0,4.0,4.0,1972.0,100 Winooki Drive,Canton,Georgia,30114,34.236046,-84.510063,3350,475000,"Cherokee, GA",4,3.0,1972.0,0.78,141.0,Single Family,3280.68,9/9/16,1894.0,False,['In Ground'],"['Hardwood', 'Tile', 'Carpet']",True,2.0,,1 Acres,"['Electric Water Heater', 'Cooktop', 'Dishwasher', 'Microwave', 'Oven', 'Refrigerator']",['None'],Resale,4.666666666666667,3.0,1.633333333333333,52830.0,78.06857472,20.52136364,28.29116466,3.05,18.25083532,60.08888889,1.124090909,3.868421053,0.54491018,2.331139241,2.420461095,32388.0,9758.28,0.0476415157894736,6.0,1.0,5.7,4.111111111111111,11.0,2.0,9.0
574,1049,60042862,2278.0,437900.0,2056.0,3.0,4.0,2003.0,110 Lexington Parke Drive,Woodstock,Georgia,30189,34.093498,-84.541031,2056,409900,"Cherokee, GA",4,2.0,2003.0,0.78,210.0,Single Family,3415.62,7/1/22,5.0,False,['None'],['Carpet'],True,2.0,,0.25 Acres,"['Dishwasher', 'Disposal', 'Gas Range', 'Microwave', 'Self Cleaning Oven']",['None'],Resale,6.333333333333333,3.0,0.8666666666666667,35740.0,79.88630064,12.91498471,27.00309598,3.192307692,17.88740157,55.19270073,1.109659091,3.4436,0.490243902,2.279291045,2.193953488,27336.0,8882.82,0.0450187362771407,5.0,1.0,6.571428571428571,3.125,7.0,0.0,2.0
575,1050,315199473,2544.0,509100.0,2745.0,3.0,4.0,2020.0,216 Gaston Court,Canton,Georgia,30115,34.231977,-84.358453,2745,469900,"Cherokee, GA",4,2.0,2020.0,0.78,175.0,Single Family,3970.98,5/6/22,2.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Hardwood']",True,2.0,,"6,011 sqft","['Dishwasher', 'Disposal', 'Gas Range', 'Gas Water Heater', 'Microwave', 'Self Cleaning Oven']","['Clubhouse', 'Country Club', 'Fitness Center', 'Golf', 'Homeowners Assoc', 'Meeting Room', 'Playground', 'Pool', 'Restaurant', 'Sidewalks', 'Street Lights', 'Tennis Court(s)']",Resale,7.333333333333333,3.0,1.3666666666666665,46840.0,95.29683601,17.46224719,30.26176471,3.334615385,18.45028249,94.81941748,1.094897959,4.476428571,0.561734694,2.614446003,2.211453744,30528.0,10076.58,0.0435229197701638,6.0,12.0,6.9,3.6666666666666665,10.0,0.0,8.0
576,1051,2064309943,2270.21,530262.39,1800.0,3.0,3.0,2022.0,1344 Puckett Road,Waleska,Georgia,30183,34.336555,-84.529453,1800,599000,"Cherokee, GA",3,2.0,2022.0,0.78,294.0,Single Family,4136.046642,,491.0,False,,['Hardwood'],True,0.0,,2 Acres,"['Dishwasher', 'Microwave', 'Refrigerator']",['None'],New Construction,4.333333333333333,3.0,4.1000000000000005,5350.0,77.29604317,13.10517241,33.35,3.0,17.9915493,51.53333333,1.127777778,3.68974359,0.505,2.137704918,2.403030303,27242.52,9584.550642000002,0.0294790807312186,3.0,1.0,4.0,4.0,1.0,0.0,1.0
577,1052,68130494,2199.0,389300.0,1932.0,3.0,4.0,2006.0,302 Woodland Pass,Canton,Georgia,30114,34.186241,-84.523109,1912,369900,"Cherokee, GA",4,2.0,2006.0,0.78,191.0,Single Family,3036.54,5/25/22,5.0,False,['None'],['Other'],True,2.0,,"5,662 sqft","['Dishwasher', 'Gas Range', 'Microwave']","['Homeowners Assoc', 'Street Lights']",Resale,6.333333333333333,3.0,1.6333333333333335,52830.0,78.06857472,20.52136364,28.29116466,3.05,18.25083532,60.08888889,1.124090909,3.868421053,0.54491018,2.331139241,2.420461095,26388.0,8314.14,0.0488614760746147,3.0,2.0,5.7,4.111111111111111,11.0,2.0,9.0
578,1053,60040766,3614.0,667100.0,2302.0,3.0,4.0,2001.0,106 Tunnel Hill Drive,Ball Ground,Georgia,30107,34.271786,-84.365303,2302,624900,"Cherokee, GA",4,2.0,2001.0,0.78,274.0,Single Family,5203.38,5/12/22,4.0,False,"['In Ground', 'Vinyl']","['Carpet', 'Ceramic Tile']",True,2.0,,2.12 Acres,"['Dishwasher', 'Electric Cooktop', 'Electric Oven', 'Electric Water Heater', 'Microwave', 'Refrigerator']",['None'],Resale,7.333333333333333,3.0,2.466666666666667,14990.0,79.49710345,23.55128205,26.56363636,2.61,16.39310345,72.87115385,1.112727273,4.003,0.606,2.430555556,2.219354839,43368.0,13876.98,0.0471931829092654,6.0,1.0,5.0,5.0,1.0,0.0,6.0
579,1054,51096024,2394.0,453200.0,2451.0,3.0,4.0,1995.0,7033 Surrey Drive,Woodstock,Georgia,30189,34.145416,-84.588303,2451,379900,"Cherokee, GA",4,3.0,1995.0,0.78,173.0,Single Family,3534.96,4/25/22,7.0,False,['None'],['Carpet'],True,2.0,,"10,193 sqft","['Dishwasher', 'Disposal', 'Electric Range', 'Electric Oven', 'Refrigerator', 'Microwave']","['Homeowners Assoc', 'Near Schools', 'Park', 'Playground']",Resale,7.333333333333333,3.0,1.9666666666666668,35740.0,79.88630064,12.91498471,27.00309598,3.192307692,17.88740157,55.19270073,1.109659091,3.4436,0.490243902,2.279291045,2.193953488,28728.0,9280.56,0.0511909449855225,6.0,4.0,6.571428571428571,3.125,7.0,0.0,2.0
580,1055,51088721,2594.0,522500.0,3854.0,2.0,3.0,1996.0,310 Thorntree Lane,Canton,Georgia,30115,34.244968,-84.316849,3854,438000,"Cherokee, GA",3,2.0,1996.0,0.78,128.0,Single Family,4075.5,5/16/22,5.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Hardwood']",True,2.0,,0.61 Acres,"['Dishwasher', 'Dryer', 'Gas Range', 'Gas Water Heater', 'Microwave', 'Range Hood', 'Refrigerator', 'Washer']","['Clubhouse', 'Homeowners Assoc', 'Near Schools', 'Near Trails/Greenway', 'Park', 'Playground', 'Pool', 'Street Lights', 'Swim Team', 'Tennis Court(s)']",Resale,7.333333333333333,3.0,1.7,46840.0,95.29683601,17.46224719,30.26176471,3.334615385,18.45028249,94.81941748,1.094897959,4.476428571,0.561734694,2.614446003,2.211453744,31128.0,10301.1,0.04755,8.0,10.0,6.9,3.6666666666666665,10.0,0.0,8.0
581,1056,51091025,2162.0,449200.0,2176.0,3.0,3.0,1995.0,2627 Upper Bethany Road,Ball Ground,Georgia,30107,34.359028,-84.467117,2176,425000,"Cherokee, GA",3,2.0,1995.0,0.78,195.0,Single Family,3503.76,5/16/22,17.0,False,['None'],"['Carpet', 'Hardwood']",True,3.0,,2.01 Acres,"['Dishwasher', 'Disposal', 'Electric Cooktop', 'Electric Oven', 'Electric Water Heater', 'Microwave', 'Refrigerator', 'Trash Compactor']",['None'],Resale,4.666666666666667,3.0,5.466666666666666,14990.0,79.49710345,23.55128205,26.56363636,2.61,16.39310345,72.87115385,1.112727273,4.003,0.606,2.430555556,2.219354839,25944.0,8692.560000000001,0.0405916235294117,8.0,1.0,5.0,5.0,1.0,0.0,6.0
582,1057,51093284,2124.0,368300.0,0.0,2.0,3.0,1971.0,341 Ridgeway Road,Canton,Georgia,30114,34.224216,-84.507065,2019,365000,"Cherokee, GA",3,2.0,1971.0,0.78,,Single Family,2872.74,5/27/22,12.0,False,,"['Hardwood', 'Tile']",True,2.0,,0.57 Acres,['Microwave'],"['Walk To Schools', 'Near Shopping']",Resale,4.666666666666667,3.0,1.7666666666666666,52830.0,78.06857472,20.52136364,28.29116466,3.05,18.25083532,60.08888889,1.124090909,3.868421053,0.54491018,2.331139241,2.420461095,25488.0,7970.34,0.0479935890410958,1.0,2.0,5.7,4.111111111111111,11.0,2.0,9.0
583,1058,2138372988,3021.0,544768.06,2244.0,3.5,3.0,2001.0,675 Old Doss Drive,Canton,Georgia,30114,34.246201,-84.455429,3500,550000,"Cherokee, GA",5,3.0,2001.0,0.78,,Single Family,4249.190868000001,,2.0,False,,,False,0.0,,,,,,7.666666666666667,3.0,6.466666666666666,52830.0,78.06857472,20.52136364,28.29116466,3.05,18.25083532,60.08888889,1.124090909,3.868421053,0.54491018,2.331139241,2.420461095,36252.0,11499.590868,0.04500438024,,,5.7,4.111111111111111,11.0,2.0,9.0
584,1059,331434442,2469.0,476500.0,2612.0,3.0,3.0,2021.0,294 Hickory Bluffs Parkway,Canton,Georgia,30114,34.272974,-84.469947,2612,474500,"Cherokee, GA",3,3.0,2021.0,0.78,172.0,Single Family,3716.7,5/13/22,10.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Hardwood']",True,2.0,,"6,098 sqft","['Dishwasher', 'Disposal', 'Electric Water Heater', 'Gas Cooktop']","['Clubhouse', 'Fitness Center', 'Gated', 'Homeowners Assoc', 'Near Shopping', 'Near Trails/Greenway', 'Pool', 'Sidewalks', 'Street Lights', 'Swim Team', 'Tennis Court(s)']",Resale,4.666666666666667,3.0,2.1,52830.0,78.06857472,20.52136364,28.29116466,3.05,18.25083532,60.08888889,1.124090909,3.868421053,0.54491018,2.331139241,2.420461095,29628.0,9642.3,0.0421194942044257,4.0,11.0,5.7,4.111111111111111,11.0,2.0,9.0
585,1060,51097242,2495.0,459600.0,2444.0,3.0,4.0,1993.0,3020 Summer Point Drive,Woodstock,Georgia,30189,34.120586,-84.578651,2444,400000,"Cherokee, GA",4,2.0,1993.0,0.78,176.0,Single Family,3584.88,4/18/22,10.0,False,,"['Carpet', 'Hardwood', 'Vinyl']",True,0.0,,0.42 Acres,"['Dishwasher', 'Disposal', 'Microwave', 'Refrigerator']","['Pool', 'Tennis Court(s)', 'Walk To Schools', 'Near Shopping']",Resale,7.333333333333333,3.0,0.8666666666666667,35740.0,79.88630064,12.91498471,27.00309598,3.192307692,17.88740157,55.19270073,1.109659091,3.4436,0.490243902,2.279291045,2.193953488,29940.0,9572.88,0.0509178,4.0,4.0,6.571428571428571,3.125,7.0,0.0,2.0
586,1061,51096984,3149.0,430500.0,3336.0,4.0,4.0,1991.0,806 Rose Creek Walk,Woodstock,Georgia,30189,34.121639,-84.578964,3336,399800,"Cherokee, GA",4,3.0,1991.0,0.78,121.0,Single Family,3357.9,4/28/22,13.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Hardwood']",True,6.0,,0.41 Acres,"['Dishwasher', 'Disposal', 'Dryer', 'ENERGY STAR Qualified Appliances', 'Gas Range', 'Gas Water Heater', 'Microwave', 'Refrigerator', 'Trash Compactor', 'Washer', 'Other']","['Clubhouse', 'Homeowners Assoc', 'Near Schools', 'Near Shopping', 'Park', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Tennis Court(s)']",Resale,7.333333333333333,3.0,0.9,35740.0,79.88630064,12.91498471,27.00309598,3.192307692,17.88740157,55.19270073,1.109659091,3.4436,0.490243902,2.279291045,2.193953488,37788.0,10915.5,0.0672148574287143,11.0,10.0,6.571428571428571,3.125,7.0,0.0,2.0
587,1062,88809502,2295.0,434500.0,2264.0,3.0,4.0,2019.0,156 Terrace Walk,Woodstock,Georgia,30189,34.150402,-84.591216,2264,390000,"Cherokee, GA",4,2.0,2019.0,0.78,181.0,Single Family,3389.1,5/10/22,5.0,False,['None'],"['Carpet', 'Vinyl']",True,2.0,,"2,178 sqft","['Dishwasher', 'Disposal', 'Gas Range', 'Refrigerator', 'Self Cleaning Oven']","['Homeowners Assoc', 'Near Schools', 'Near Shopping', 'Playground', 'Sidewalks', 'Street Lights']",Resale,7.0,3.0,2.2,35740.0,79.88630064,12.91498471,27.00309598,3.192307692,17.88740157,55.19270073,1.109659091,3.4436,0.490243902,2.279291045,2.193953488,27540.0,8897.1,0.0478023076923077,5.0,6.0,6.571428571428571,3.125,7.0,0.0,2.0
588,1063,49934811,2297.0,422600.0,1715.0,3.0,4.0,2022.0,196 Ridgewood Drive,Waleska,Georgia,30183,34.329513,-84.598814,1715,429900,"Cherokee, GA",4,3.0,2022.0,0.78,251.0,Single Family,3296.28,,16.0,False,['None'],"['Carpet', 'Vinyl']",True,2.0,,0.29 Acres,"['Dishwasher', 'Disposal', 'Electric Range', 'Electric Water Heater', 'Microwave']","['Country Club', 'Fishing', 'Gated', 'Golf', 'Homeowners Assoc', 'Lake', 'Marina', 'Pool', 'Powered Boats Allowed', 'Restaurant', 'Tennis Court(s)']",New Construction,4.333333333333333,3.0,7.1000000000000005,5350.0,77.29604317,13.10517241,33.35,3.0,17.9915493,51.53333333,1.127777778,3.68974359,0.505,2.137704918,2.403030303,27564.0,8809.08,0.0436262386601535,5.0,11.0,4.0,4.0,1.0,0.0,1.0
589,1064,68128311,3095.0,520600.0,3766.0,4.0,7.0,2003.0,117 Market Lane,Canton,Georgia,30114,34.218204,-84.530518,3766,545000,"Cherokee, GA",7,3.0,2003.0,0.78,133.0,Single Family,4060.68,6/14/22,6.0,False,,"['Hardwood', 'Carpet']",True,0.0,,"8,276 sqft","['Dishwasher', 'Disposal', 'Microwave']","['Clubhouse', 'Fitness Center', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Tennis Court(s)']",Resale,4.666666666666667,3.0,2.1333333333333333,52830.0,78.06857472,20.52136364,28.29116466,3.05,18.25083532,60.08888889,1.124090909,3.868421053,0.54491018,2.331139241,2.420461095,37140.0,11488.68,0.0470666422018348,3.0,7.0,5.7,4.111111111111111,11.0,2.0,9.0
590,1065,88802083,2640.0,556600.0,2900.0,3.0,5.0,2017.0,916 Woodbury Road,Canton,Georgia,30114,34.219549,-84.523468,2900,499000,"Cherokee, GA",5,3.0,2017.0,0.78,181.0,Single Family,4341.48,5/6/22,17.0,False,['None'],"['Carpet', 'Hardwood']",True,2.0,,"8,712 sqft","['Dishwasher', 'Disposal', 'Gas Cooktop', 'Gas Oven', 'Gas Range', 'Gas Water Heater']","['Clubhouse', 'Fitness Center', 'Meeting Room', 'Near Trails/Greenway', 'Playground', 'Pool', 'Sidewalks']",Resale,4.666666666666667,3.0,1.9666666666666668,52830.0,78.06857472,20.52136364,28.29116466,3.05,18.25083532,60.08888889,1.124090909,3.868421053,0.54491018,2.331139241,2.420461095,31680.0,10677.48,0.0420892184368737,6.0,7.0,5.7,4.111111111111111,11.0,2.0,9.0
591,1066,54837567,2095.0,375900.0,1711.0,3.0,4.0,2000.0,153 Carl Barrett Drive,Canton,Georgia,30115,34.166382,-84.476341,1711,334900,"Cherokee, GA",4,2.0,2000.0,0.78,216.0,Single Family,2932.02,4/19/22,1.0,False,,['Hardwood'],True,2.0,,"8,712 sqft","['Dishwasher', 'Microwave', 'Refrigerator']",['Walk To Schools'],Resale,7.0,3.0,2.1666666666666665,46840.0,95.29683601,17.46224719,30.26176471,3.334615385,18.45028249,94.81941748,1.094897959,4.476428571,0.561734694,2.614446003,2.211453744,25140.0,7960.02,0.0512988354732756,3.0,1.0,6.9,3.6666666666666665,10.0,0.0,8.0
592,1067,54837856,2195.0,400800.0,1660.0,3.0,3.0,2000.0,1109 Dunedin Trail,Woodstock,Georgia,30188,34.09938,-84.481827,1660,350000,"Cherokee, GA",3,2.0,2000.0,0.78,227.0,Single Family,3126.24,4/27/22,4.0,False,['None'],"['Carpet', 'Hardwood']",True,1.0,,"5,227 sqft","['Dishwasher', 'Disposal', 'Electric Range', 'Gas Water Heater', 'Microwave', 'Self Cleaning Oven']","['Clubhouse', 'Homeowners Assoc', 'Near Schools', 'Near Shopping', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Tennis Court(s)']",Resale,7.0,3.0,0.9,62060.0,84.96394836,15.88381877,26.73515358,3.472916667,17.60712831,69.32439024,1.146440678,4.1125,0.569918699,2.418041804,2.279674797,26340.0,8394.24,0.0512736,6.0,9.0,7.0,3.8421052631578947,7.0,0.0,23.0
593,1068,80836125,2094.0,373100.0,2073.0,3.0,3.0,2007.0,111 Renford Road,Ball Ground,Georgia,30107,34.286081,-84.429948,2073,384900,"Cherokee, GA",3,2.0,2007.0,0.78,191.0,Single Family,2910.18,4/27/22,2.0,False,['None'],"['Carpet', 'Hardwood', 'Other']",True,2.0,,"5,662 sqft","['Dishwasher', 'Electric Range', 'Electric Water Heater', 'Microwave', 'Refrigerator']",['Homeowners Assoc'],Resale,4.666666666666667,3.0,4.366666666666666,14990.0,79.49710345,23.55128205,26.56363636,2.61,16.39310345,72.87115385,1.112727273,4.003,0.606,2.430555556,2.219354839,25128.0,7935.780000000001,0.0446667186282151,5.0,1.0,5.0,5.0,1.0,0.0,6.0
594,1069,88806985,2534.0,541900.0,2855.0,3.0,4.0,2017.0,834 Commerce Trail,Canton,Georgia,30114,34.300566,-84.464057,2855,549900,"Cherokee, GA",4,2.0,2017.0,0.78,181.0,Single Family,4226.82,5/25/22,2.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Hardwood']",True,0.0,,"9,583 sqft","['Dishwasher', 'Disposal', 'Refrigerator', 'Microwave', 'Self Cleaning Oven']","['Homeowners Assoc', 'Park', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Tennis Court(s)', 'Near Schools']",Resale,4.666666666666667,3.0,3.766666666666667,52830.0,78.06857472,20.52136364,28.29116466,3.05,18.25083532,60.08888889,1.124090909,3.868421053,0.54491018,2.331139241,2.420461095,30408.0,10308.42,0.0365513366066557,5.0,8.0,5.7,4.111111111111111,11.0,2.0,9.0
595,1070,331434451,2394.0,531500.0,2082.0,2.0,3.0,2019.0,200 Neese Farm Drive,Woodstock,Georgia,30188,34.095418,-84.487819,2082,485000,"Cherokee, GA",3,2.0,2019.0,0.78,240.0,Single Family,4145.7,4/26/22,8.0,False,,['Hardwood'],True,0.0,,"8,712 sqft","['Gas Water Heater', 'Dishwasher', 'Microwave']","['Sidewalks', 'Street Lights', 'Tennis Court(s)', 'Walk To Schools']",Resale,7.0,3.0,1.3,62060.0,84.96394836,15.88381877,26.73515358,3.472916667,17.60712831,69.32439024,1.146440678,4.1125,0.569918699,2.418041804,2.279674797,28728.0,9891.3,0.0388385567010309,3.0,4.0,7.0,3.8421052631578947,7.0,0.0,23.0
596,1071,88797753,2295.0,447800.0,2271.0,2.0,4.0,2021.0,905 Deer Path,Waleska,Georgia,30183,34.310113,-84.622069,2271,530000,"Cherokee, GA",4,2.0,2021.0,0.78,207.0,Single Family,3492.84,1/18/21,64.0,False,['None'],"['Carpet', 'Vinyl']",True,2.0,,0.29 Acres,"['Dishwasher', 'Double Oven', 'Electric Cooktop', 'Microwave', 'Refrigerator']","['Clubhouse', 'Gated', 'Golf', 'Homeowners Assoc', 'Lake', 'Park', 'Playground', 'Pool', 'Restaurant', 'Tennis Court(s)']",Resale,4.333333333333333,3.0,8.066666666666666,5350.0,77.29604317,13.10517241,33.35,3.0,17.9915493,51.53333333,1.127777778,3.68974359,0.505,2.137704918,2.403030303,27540.0,9000.84,0.0349795471698113,5.0,10.0,4.0,4.0,1.0,0.0,1.0
597,1072,51096479,3522.0,648800.0,3790.0,4.0,5.0,1992.0,910 Laurel Crest Drive,Woodstock,Georgia,30189,34.146801,-84.564987,2537,560000,"Cherokee, GA",5,3.0,1992.0,0.78,160.0,Single Family,5060.64,4/22/22,10.0,False,,"['Carpet', 'Hardwood', 'Tile']",True,0.0,,0.62 Acres,"['Dishwasher', 'Disposal']","['Clubhouse', 'Fitness Center', 'Golf', 'Playground', 'Pool', 'Street Lights', 'Tennis Court(s)']",Resale,7.333333333333333,3.0,1.6666666666666667,35740.0,79.88630064,12.91498471,27.00309598,3.192307692,17.88740157,55.19270073,1.109659091,3.4436,0.490243902,2.279291045,2.193953488,42264.0,13513.440000000002,0.0513402857142857,2.0,7.0,6.571428571428571,3.125,7.0,0.0,2.0
598,1073,51088825,3396.0,600000.0,3840.0,4.0,6.0,1999.0,2715 Arbor Hill Road,Canton,Georgia,30115,34.213806,-84.336136,2560,615000,"Cherokee, GA",6,3.0,1999.0,0.78,156.0,Single Family,4680.0,6/12/01,1495.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Hardwood']",False,0.0,,2 Acres,"['Dishwasher', 'Gas Oven', 'Gas Range', 'Gas Water Heater', 'Range Hood']",['Near Schools'],Resale,7.666666666666667,3.0,2.1333333333333333,46840.0,95.29683601,17.46224719,30.26176471,3.334615385,18.45028249,94.81941748,1.094897959,4.476428571,0.561734694,2.614446003,2.211453744,40752.0,12830.4,0.045400975609756,5.0,1.0,6.9,3.6666666666666665,10.0,0.0,8.0
599,1074,68128983,3693.0,681800.0,2712.0,3.0,5.0,2004.0,203 Gordon Circle,Canton,Georgia,30114,34.273991,-84.415764,2712,625000,"Cherokee, GA",5,3.0,2004.0,0.78,238.0,Single Family,5318.04,5/9/22,8.0,False,['None'],"['Carpet', 'Ceramic Tile', 'Hardwood']",True,2.0,,0.51 Acres,"['Dishwasher', 'Disposal', 'Double Oven', 'Gas Cooktop', 'Gas Water Heater', 'Microwave']","['Clubhouse', 'Homeowners Assoc', 'Near Trails/Greenway', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Tennis Court(s)']",Resale,7.666666666666667,3.0,5.033333333333333,52830.0,78.06857472,20.52136364,28.29116466,3.05,18.25083532,60.08888889,1.124090909,3.868421053,0.54491018,2.331139241,2.420461095,44316.0,14181.240000000002,0.0482156159999999,6.0,8.0,5.7,4.111111111111111,11.0,2.0,9.0
